Order Date,Order ID,Returned,Sheet,Table Name
8/29/2017,CA-2017-144064,,orders,orders
8/29/2017,CA-2017-144064,,orders,orders
8/29/2017,CA-2017-144064,,orders,orders
6/20/2016,CA-2016-108581,,orders,orders
6/20/2016,CA-2016-108581,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/2/2017,CA-2017-157987,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
9/10/2017,CA-2017-110905,,orders,orders
12/21/2017,CA-2017-165841,,orders,orders
12/21/2017,CA-2017-165841,,orders,orders
12/21/2017,CA-2017-165841,,orders,orders
9/23/2017,CA-2017-117485,,orders,orders
5/6/2017,CA-2017-140242,,orders,orders
5/6/2017,CA-2017-140242,,orders,orders
12/14/2014,CA-2014-148950,,orders,orders
12/14/2014,CA-2014-148950,,orders,orders
12/14/2014,CA-2014-148950,,orders,orders
10/18/2014,CA-2014-110408,,orders,orders
10/18/2014,CA-2014-110408,,orders,orders
10/18/2014,CA-2014-110408,,orders,orders
5/8/2015,CA-2015-109939,,orders,orders
4/14/2016,CA-2016-112669,,orders,orders
4/14/2016,CA-2016-112669,,orders,orders
12/14/2015,CA-2015-119592,,orders,orders
12/3/2014,CA-2014-122749,,orders,orders
11/25/2014,CA-2014-164721,,orders,orders
11/25/2014,CA-2014-164721,,orders,orders
11/25/2014,CA-2014-164721,,orders,orders
7/25/2016,CA-2016-147417,,orders,orders
11/9/2015,CA-2015-127509,,orders,orders
11/9/2015,CA-2015-127509,,orders,orders
11/9/2015,CA-2015-127509,,orders,orders
11/9/2015,CA-2015-127509,,orders,orders
2/24/2017,CA-2017-111374,,orders,orders
6/25/2017,CA-2017-133648,,orders,orders
6/25/2017,CA-2017-133648,,orders,orders
6/25/2017,CA-2017-133648,,orders,orders
12/2/2017,US-2017-147221,,orders,orders
12/2/2017,US-2017-147221,,orders,orders
2/6/2014,CA-2014-131905,,orders,orders
2/6/2014,CA-2014-131905,,orders,orders
2/6/2014,CA-2014-131905,,orders,orders
4/11/2017,CA-2017-166128,,orders,orders
4/11/2017,CA-2017-166128,,orders,orders
12/25/2017,CA-2017-163510,,orders,orders
12/25/2017,CA-2017-163510,,orders,orders
4/11/2017,US-2017-143028,,orders,orders
12/31/2014,CA-2014-111150,,orders,orders
12/31/2014,CA-2014-111150,,orders,orders
8/3/2017,CA-2017-165386,,orders,orders
11/15/2014,CA-2014-116407,,orders,orders
11/15/2014,CA-2014-116407,,orders,orders
11/15/2014,CA-2014-116407,,orders,orders
12/11/2015,CA-2015-155761,,orders,orders
12/11/2015,CA-2015-155761,,orders,orders
9/18/2016,CA-2016-145905,,orders,orders
9/18/2016,CA-2016-145905,,orders,orders
9/18/2016,CA-2016-145905,,orders,orders
3/19/2015,CA-2015-113110,,orders,orders
3/19/2015,CA-2015-113110,,orders,orders
3/19/2015,CA-2015-113110,,orders,orders
3/19/2015,CA-2015-113110,,orders,orders
9/19/2016,CA-2016-168354,,orders,orders
9/19/2016,CA-2016-168354,,orders,orders
9/19/2016,CA-2016-168354,,orders,orders
9/19/2016,CA-2016-168354,,orders,orders
8/20/2017,US-2017-111241,,orders,orders
3/13/2015,CA-2015-114237,,orders,orders
9/8/2016,CA-2016-113516,,orders,orders
9/8/2016,CA-2016-113516,,orders,orders
11/26/2015,CA-2015-117961,,orders,orders
11/26/2015,CA-2015-117961,,orders,orders
11/26/2015,CA-2015-117961,,orders,orders
11/26/2015,CA-2015-117961,,orders,orders
12/9/2016,CA-2016-128923,,orders,orders
12/9/2016,CA-2016-128923,,orders,orders
9/25/2017,CA-2017-162481,,orders,orders
9/25/2017,CA-2017-162481,,orders,orders
1/23/2015,CA-2015-119214,,orders,orders
1/23/2015,CA-2015-119214,,orders,orders
6/18/2015,CA-2015-122287,,orders,orders
6/18/2015,CA-2015-122287,,orders,orders
6/18/2015,CA-2015-122287,,orders,orders
6/18/2015,CA-2015-122287,,orders,orders
10/2/2015,CA-2015-104493,,orders,orders
11/18/2017,US-2017-158946,,orders,orders
8/17/2014,CA-2014-129168,,orders,orders
7/17/2016,CA-2016-131835,,orders,orders
7/17/2016,CA-2016-131835,,orders,orders
7/17/2016,CA-2016-131835,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
7/11/2015,CA-2015-142237,,orders,orders
12/1/2016,CA-2016-136434,,orders,orders
12/22/2017,CA-2017-120376,,orders,orders
12/22/2017,CA-2017-120376,,orders,orders
12/22/2017,CA-2017-120376,,orders,orders
12/22/2017,CA-2017-120376,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
10/31/2014,CA-2014-106439,,orders,orders
4/13/2015,CA-2015-133452,,orders,orders
4/13/2015,CA-2015-133452,,orders,orders
7/21/2016,CA-2016-146521,,orders,orders
11/20/2017,US-2017-110996,,orders,orders
11/26/2016,CA-2016-129693,,orders,orders
11/7/2017,CA-2017-122504,,orders,orders
11/7/2017,CA-2017-122504,,orders,orders
12/1/2014,CA-2014-131051,,orders,orders
9/12/2017,CA-2017-140676,,orders,orders
9/12/2017,CA-2017-140676,,orders,orders
9/12/2017,CA-2017-140676,,orders,orders
12/24/2015,CA-2015-120103,,orders,orders
12/24/2015,CA-2015-120103,,orders,orders
12/24/2015,CA-2015-120103,,orders,orders
2/23/2017,CA-2017-104647,,orders,orders
11/23/2014,CA-2014-110352,,orders,orders
6/23/2016,CA-2016-140501,,orders,orders
6/23/2016,CA-2016-140501,,orders,orders
6/23/2016,CA-2016-140501,,orders,orders
6/23/2016,CA-2016-140501,,orders,orders
6/23/2016,CA-2016-140501,,orders,orders
10/26/2015,CA-2015-139290,,orders,orders
7/15/2017,CA-2017-166142,,orders,orders
7/15/2017,CA-2017-166142,,orders,orders
11/17/2014,CA-2014-145926,,orders,orders
4/13/2015,CA-2015-149678,,orders,orders
11/25/2015,US-2015-164357,,orders,orders
5/15/2016,US-2016-146570,,orders,orders
5/15/2016,US-2016-146570,,orders,orders
5/15/2016,US-2016-146570,,orders,orders
9/7/2017,CA-2017-124401,,orders,orders
9/7/2017,CA-2017-124401,,orders,orders
3/10/2014,US-2014-140116,,orders,orders
3/10/2014,US-2014-140116,,orders,orders
7/18/2014,CA-2014-123295,,orders,orders
3/24/2017,CA-2017-167101,,orders,orders
3/24/2017,CA-2017-167101,,orders,orders
9/30/2014,US-2014-167633,,orders,orders
9/26/2014,US-2014-152723,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/31/2015,CA-2015-164882,,orders,orders
10/12/2015,CA-2015-159786,,orders,orders
9/19/2016,CA-2016-130267,,orders,orders
4/13/2017,CA-2017-155460,,orders,orders
4/13/2017,CA-2017-155460,,orders,orders
1/7/2017,US-2017-168690,,orders,orders
11/9/2017,CA-2017-158246,,orders,orders
9/22/2017,CA-2017-167381,,orders,orders
9/22/2017,CA-2017-167381,,orders,orders
12/1/2017,CA-2017-144862,,orders,orders
12/1/2017,CA-2017-144862,,orders,orders
6/23/2014,CA-2014-126032,,orders,orders
10/4/2015,CA-2015-134859,,orders,orders
10/4/2015,CA-2015-134859,,orders,orders
5/20/2014,US-2014-114188,,orders,orders
5/20/2014,US-2014-114188,,orders,orders
5/20/2014,US-2014-114188,,orders,orders
11/20/2015,CA-2015-156524,,orders,orders
11/30/2015,CA-2015-122210,,orders,orders
11/30/2015,CA-2015-122210,,orders,orders
11/30/2015,CA-2015-122210,,orders,orders
12/31/2015,CA-2015-156377,,orders,orders
12/31/2015,CA-2015-156377,,orders,orders
11/16/2017,US-2017-157896,,orders,orders
6/6/2014,CA-2014-159520,,orders,orders
6/6/2014,CA-2014-159520,,orders,orders
6/6/2014,CA-2014-159520,,orders,orders
9/1/2016,CA-2016-155481,,orders,orders
9/1/2016,CA-2016-155481,,orders,orders
9/1/2016,CA-2016-155481,,orders,orders
6/25/2016,US-2016-152051,,orders,orders
6/25/2016,US-2016-152051,,orders,orders
6/25/2016,US-2016-152051,,orders,orders
12/12/2014,CA-2014-141607,,orders,orders
3/31/2017,CA-2017-102771,,orders,orders
11/19/2017,US-2017-139969,,orders,orders
11/24/2014,CA-2014-167360,,orders,orders
11/22/2015,CA-2015-123505,,orders,orders
7/14/2016,CA-2016-117282,,orders,orders
4/30/2016,US-2016-120460,,orders,orders
7/25/2016,CA-2016-111115,,orders,orders
6/22/2014,CA-2014-124646,,orders,orders
6/22/2014,CA-2014-124646,,orders,orders
10/21/2017,CA-2017-148166,,orders,orders
9/3/2016,CA-2016-159737,,orders,orders
5/14/2016,CA-2016-141019,,orders,orders
1/7/2016,CA-2016-101938,,orders,orders
3/13/2017,CA-2017-166296,,orders,orders
10/13/2016,CA-2016-154018,,orders,orders
10/13/2016,CA-2016-154018,,orders,orders
10/13/2016,CA-2016-154018,,orders,orders
10/13/2016,CA-2016-154018,,orders,orders
10/13/2016,CA-2016-154018,,orders,orders
1/27/2017,CA-2017-117870,,orders,orders
1/27/2017,CA-2017-117870,,orders,orders
1/27/2017,CA-2017-117870,,orders,orders
11/19/2017,US-2017-137491,,orders,orders
8/1/2014,CA-2014-152296,,orders,orders
7/30/2016,CA-2016-112025,,orders,orders
7/30/2015,CA-2015-132507,,orders,orders
10/15/2016,CA-2016-125738,,orders,orders
10/15/2016,CA-2016-125738,,orders,orders
10/15/2016,CA-2016-125738,,orders,orders
10/15/2016,CA-2016-125738,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
5/7/2016,CA-2016-128818,,orders,orders
8/1/2017,CA-2017-124576,,orders,orders
7/14/2016,CA-2016-101378,,orders,orders
8/10/2017,CA-2017-143063,,orders,orders
8/10/2017,CA-2017-143063,,orders,orders
8/10/2017,CA-2017-143063,,orders,orders
6/25/2016,CA-2016-118913,,orders,orders
12/10/2016,CA-2016-128412,,orders,orders
12/10/2016,CA-2016-128412,,orders,orders
12/10/2016,CA-2016-128412,,orders,orders
12/10/2016,CA-2016-128412,,orders,orders
12/10/2016,CA-2016-128412,,orders,orders
12/1/2016,CA-2016-136483,,orders,orders
11/28/2014,CA-2014-163013,,orders,orders
3/28/2015,CA-2015-135363,,orders,orders
3/28/2015,CA-2015-135363,,orders,orders
6/1/2014,US-2014-165659,,orders,orders
6/1/2014,US-2014-165659,,orders,orders
9/6/2015,CA-2015-138002,,orders,orders
9/6/2015,CA-2015-138002,,orders,orders
6/29/2015,CA-2015-128860,,orders,orders
9/10/2016,CA-2016-164350,,orders,orders
7/14/2014,US-2014-103905,,orders,orders
7/14/2014,US-2014-103905,,orders,orders
8/22/2015,CA-2015-129854,,orders,orders
11/14/2014,CA-2014-125556,,orders,orders
11/14/2014,CA-2014-125556,,orders,orders
11/27/2016,CA-2016-162313,,orders,orders
11/21/2017,CA-2017-107874,,orders,orders
10/1/2017,CA-2017-129378,,orders,orders
10/1/2017,CA-2017-129378,,orders,orders
10/1/2017,CA-2017-129378,,orders,orders
10/1/2017,CA-2017-129378,,orders,orders
9/20/2014,CA-2014-151953,,orders,orders
7/28/2017,CA-2017-130841,,orders,orders
7/28/2017,CA-2017-130841,,orders,orders
7/28/2017,CA-2017-130841,,orders,orders
12/6/2015,CA-2015-131884,,orders,orders
12/6/2015,CA-2015-131884,,orders,orders
12/6/2015,CA-2015-131884,,orders,orders
7/31/2017,CA-2017-121909,,orders,orders
3/19/2016,CA-2016-106383,,orders,orders
7/29/2017,CA-2017-130771,,orders,orders
7/29/2017,CA-2017-130771,,orders,orders
10/1/2016,CA-2016-139157,,orders,orders
3/31/2014,CA-2014-128055,,orders,orders
3/31/2014,CA-2014-128055,,orders,orders
6/26/2017,CA-2017-157091,,orders,orders
7/9/2017,CA-2017-132122,,orders,orders
12/14/2015,CA-2015-123232,,orders,orders
12/5/2017,CA-2017-104066,,orders,orders
9/15/2015,CA-2015-145849,,orders,orders
9/15/2015,CA-2015-145849,,orders,orders
7/15/2016,CA-2016-122322,,orders,orders
4/20/2017,CA-2017-166849,,orders,orders
11/15/2016,CA-2016-146633,,orders,orders
11/15/2016,CA-2016-146633,,orders,orders
11/26/2016,US-2016-126893,,orders,orders
11/21/2017,CA-2017-103380,,orders,orders
11/21/2017,CA-2017-103380,,orders,orders
11/21/2017,CA-2017-103380,,orders,orders
11/21/2017,CA-2017-103380,,orders,orders
11/21/2017,CA-2017-103380,,orders,orders
2/15/2015,CA-2015-116092,,orders,orders
2/15/2015,CA-2015-116092,,orders,orders
2/15/2015,CA-2015-116092,,orders,orders
2/15/2015,CA-2015-116092,,orders,orders
2/15/2015,CA-2015-116092,,orders,orders
4/15/2016,CA-2016-117849,,orders,orders
9/28/2015,CA-2015-169201,,orders,orders
9/28/2015,CA-2015-169201,,orders,orders
9/17/2016,CA-2016-164091,,orders,orders
9/17/2016,CA-2016-164091,,orders,orders
6/16/2017,CA-2017-105214,,orders,orders
6/16/2017,CA-2017-105214,,orders,orders
11/8/2015,CA-2015-117611,,orders,orders
11/8/2015,CA-2015-117611,,orders,orders
12/18/2015,US-2015-137960,,orders,orders
2/6/2017,CA-2017-122994,,orders,orders
11/14/2016,CA-2016-131065,,orders,orders
11/14/2016,CA-2016-131065,,orders,orders
11/14/2016,CA-2016-131065,,orders,orders
10/12/2017,CA-2017-149146,,orders,orders
9/17/2017,CA-2017-137470,,orders,orders
12/20/2017,CA-2017-105480,,orders,orders
12/20/2017,CA-2017-105480,,orders,orders
12/2/2017,CA-2017-164917,,orders,orders
9/21/2015,CA-2015-102036,,orders,orders
3/6/2015,CA-2015-142944,,orders,orders
3/6/2015,CA-2015-142944,,orders,orders
10/3/2014,CA-2014-157882,,orders,orders
10/3/2014,CA-2014-157882,,orders,orders
6/27/2014,CA-2014-104283,,orders,orders
6/27/2014,CA-2014-104283,,orders,orders
6/27/2014,CA-2014-104283,,orders,orders
10/30/2017,CA-2017-142622,,orders,orders
10/30/2017,CA-2017-142622,,orders,orders
10/30/2017,CA-2017-142622,,orders,orders
9/3/2016,CA-2016-132143,,orders,orders
3/5/2015,CA-2015-153108,,orders,orders
3/5/2015,CA-2015-153108,,orders,orders
5/5/2016,CA-2016-112676,,orders,orders
11/17/2017,CA-2017-165687,,orders,orders
6/1/2017,US-2017-112928,,orders,orders
6/10/2017,CA-2017-143343,,orders,orders
1/8/2017,CA-2017-115154,,orders,orders
4/20/2015,CA-2015-149342,,orders,orders
4/20/2015,CA-2015-149342,,orders,orders
4/20/2015,CA-2015-149342,,orders,orders
11/1/2015,CA-2015-130995,,orders,orders
12/23/2017,CA-2017-127929,,orders,orders
11/1/2015,CA-2015-113145,,orders,orders
11/1/2015,CA-2015-113145,,orders,orders
11/1/2015,CA-2015-113145,,orders,orders
11/1/2015,CA-2015-113145,,orders,orders
11/1/2015,CA-2015-113145,,orders,orders
11/14/2014,CA-2014-162362,,orders,orders
11/14/2014,CA-2014-162362,,orders,orders
1/17/2016,CA-2016-106558,,orders,orders
9/17/2017,CA-2017-157931,,orders,orders
9/17/2017,CA-2017-157931,,orders,orders
12/23/2016,CA-2016-115574,,orders,orders
8/6/2015,CA-2015-160794,,orders,orders
11/5/2017,CA-2017-116225,,orders,orders
6/11/2017,US-2017-120418,,orders,orders
6/11/2017,US-2017-120418,,orders,orders
6/11/2017,US-2017-120418,,orders,orders
6/11/2017,US-2017-120418,,orders,orders
6/11/2017,US-2017-120418,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
7/20/2017,CA-2017-122035,,orders,orders
12/23/2015,CA-2015-117828,,orders,orders
3/20/2017,CA-2017-165491,,orders,orders
12/31/2015,CA-2015-109470,,orders,orders
12/31/2015,CA-2015-109470,,orders,orders
12/31/2015,CA-2015-109470,,orders,orders
12/31/2015,CA-2015-109470,,orders,orders
9/15/2015,CA-2015-105102,,orders,orders
9/15/2015,CA-2015-105102,,orders,orders
9/15/2015,CA-2015-105102,,orders,orders
9/23/2017,CA-2017-138422,,orders,orders
12/25/2015,US-2015-147739,,orders,orders
9/24/2016,CA-2016-155187,,orders,orders
9/24/2016,CA-2016-155187,,orders,orders
3/21/2017,CA-2017-169285,,orders,orders
3/21/2017,CA-2017-169285,,orders,orders
9/30/2014,CA-2014-140886,,orders,orders
12/10/2017,CA-2017-152695,,orders,orders
12/10/2017,CA-2017-152695,,orders,orders
8/23/2014,CA-2014-110639,,orders,orders
8/23/2014,CA-2014-110639,,orders,orders
8/19/2014,CA-2014-121727,,orders,orders
11/10/2016,CA-2016-137736,,orders,orders
12/31/2014,US-2014-143231,,orders,orders
12/31/2014,US-2014-143231,,orders,orders
7/26/2014,US-2014-155894,,orders,orders
2/22/2016,CA-2016-119025,,orders,orders
3/13/2016,CA-2016-159373,,orders,orders
3/13/2016,CA-2016-159373,,orders,orders
3/13/2016,CA-2016-159373,,orders,orders
12/2/2017,CA-2017-109701,,orders,orders
12/2/2017,CA-2017-109701,,orders,orders
12/2/2017,CA-2017-109701,,orders,orders
12/2/2017,CA-2017-109701,,orders,orders
12/2/2017,CA-2017-109701,,orders,orders
8/31/2015,CA-2015-111514,,orders,orders
8/31/2015,CA-2015-111514,,orders,orders
8/31/2015,CA-2015-111514,,orders,orders
8/31/2015,CA-2015-111514,,orders,orders
3/17/2014,US-2014-148838,,orders,orders
3/17/2014,US-2014-148838,,orders,orders
3/17/2014,US-2014-148838,,orders,orders
3/17/2014,US-2014-148838,,orders,orders
3/17/2014,US-2014-148838,,orders,orders
4/16/2017,CA-2017-136497,,orders,orders
3/13/2016,US-2016-108637,,orders,orders
3/13/2016,US-2016-108637,,orders,orders
3/13/2016,US-2016-108637,,orders,orders
11/24/2014,CA-2014-102295,,orders,orders
2/10/2017,CA-2017-123659,,orders,orders
9/23/2016,US-2016-129469,,orders,orders
9/23/2016,US-2016-129469,,orders,orders
7/7/2017,CA-2017-155152,,orders,orders
7/7/2016,CA-2016-159940,,orders,orders
7/7/2016,CA-2016-159940,,orders,orders
7/7/2016,CA-2016-159940,,orders,orders
7/7/2016,CA-2016-159940,,orders,orders
1/24/2017,CA-2017-119669,,orders,orders
8/19/2014,US-2014-164616,,orders,orders
8/19/2014,US-2014-164616,,orders,orders
12/6/2015,CA-2015-148628,,orders,orders
5/6/2016,CA-2016-118052,,orders,orders
5/6/2016,CA-2016-118052,,orders,orders
5/6/2016,CA-2016-118052,,orders,orders
3/25/2017,US-2017-117534,,orders,orders
3/25/2017,US-2017-117534,,orders,orders
3/25/2017,US-2017-117534,,orders,orders
3/25/2017,US-2017-117534,,orders,orders
3/25/2017,US-2017-117534,,orders,orders
12/12/2015,CA-2015-145065,,orders,orders
12/12/2015,CA-2015-145065,,orders,orders
12/6/2015,US-2015-127040,,orders,orders
12/6/2015,US-2015-127040,,orders,orders
12/6/2015,US-2015-127040,,orders,orders
12/6/2015,US-2015-127040,,orders,orders
3/17/2016,CA-2016-128111,,orders,orders
11/14/2015,CA-2015-137897,,orders,orders
11/14/2015,CA-2015-137897,,orders,orders
11/14/2015,CA-2015-137897,,orders,orders
8/14/2017,CA-2017-169264,,orders,orders
8/14/2017,CA-2017-169264,,orders,orders
9/9/2017,CA-2017-147361,,orders,orders
9/9/2017,CA-2017-147361,,orders,orders
4/1/2017,CA-2017-145877,,orders,orders
4/1/2017,CA-2017-145877,,orders,orders
9/27/2016,US-2016-110170,,orders,orders
10/7/2017,CA-2017-108574,,orders,orders
10/7/2017,CA-2017-108574,,orders,orders
10/7/2017,CA-2017-108574,,orders,orders
1/20/2017,CA-2017-144589,,orders,orders
1/20/2017,CA-2017-144589,,orders,orders
3/23/2017,CA-2017-155985,,orders,orders
8/1/2014,CA-2014-162684,,orders,orders
6/7/2015,CA-2015-142041,,orders,orders
11/12/2014,CA-2014-151295,,orders,orders
11/12/2014,CA-2014-151295,,orders,orders
12/29/2016,CA-2016-156300,,orders,orders
7/6/2015,CA-2015-146087,,orders,orders
10/12/2017,CA-2017-168655,,orders,orders
10/12/2017,CA-2017-168655,,orders,orders
5/21/2016,CA-2016-107202,,orders,orders
11/9/2017,CA-2017-159597,,orders,orders
11/9/2017,CA-2017-159597,,orders,orders
4/18/2016,CA-2016-155551,,orders,orders
4/18/2016,CA-2016-155551,,orders,orders
12/25/2017,US-2017-147669,,orders,orders
